"Id","Sentiment","Text"
4651,"neutral","kamu bisanya kapan "
4652,"neutral","selamat pagi kawan kawan kita buka hari ini dengan harga minyak ditutup 85 tong waktu dagangan amarika terima kasih "
4653,"neutral","headlineheila on 7 sampai saat ini masih menjadi band favorit semua generasi kamu setuju kompasianer "
4654,"neutral","aku jadi elsa kamu jadi malik "
4655,"neutral","line sent a photo babe aku lagi lunch dideket kantor kamu kamu kesini ya biar kita bisa lunch bareng "
4656,"neutral","sampe aku scroll ke bawah tetep aja kamu semua"
4657,"neutral","aku quote aja kasian ka zhae nanti mentabnya membludak lagian biar kita berdua aja eoh mentionannya "
4658,"neutral","kalo suatu saat kamu punya gandengan "
4659,"neutral","ako na bahala dun kilala naman kita keesha "
4660,"neutral","enggak lagi nyantai lagi apa kamu "
4661,"neutral","ada sekitar 5 atau 6 gitu kak dan mungkin masih ada lagi trus mereka bikin tweet intinya kes "
4662,"neutral","orang lelaki cuba tips niebelum pergi futsal bola mesti pilih seluar kan apa kata korang letak sterika tu kat peha da "
4663,"neutral","laheokmin kamu ngapain disini "
4664,"neutral","thread rekomendasi film film indonesia untuk kamu yang gak mau nonton film indonesia teman kamu yang bilang film indo "
4665,"neutral","komuknya chen anjer oh iya hey kita belum jd kenalann"
4666,"neutral","duh cees kita yang satu itu apa kabarnya skrng"
4667,"neutral","tim pencari paktanya aja dari golongan mereka ya habis kita "
4668,"neutral","ibu ratnaarumpaet dalam kondisi babak belur pagi ini rumahakit masih dirahasikan karena beliau masih dalam kondisi t "
4669,"neutral","bersyukur lah dengan ape yang allah beri dekat kita "
4670,"neutral","aku uda bayangin dong kalo tbtb mereka release teaser foto trs itu beneran bersembilan "
4671,"neutral","wah udah bulan oktober tandanya kita memasuki bulan bahasa danastra indonesiaobatijak bang jek kasih tau bulan ok "
4672,"neutral","tapi cara kita salaman ke ulama itu akan menunjukkan apakah orang itu paham agama "
4673,"neutral","biar ombak dan desirnya membawa pergi penat kita latepost pantai kuta bali kuta beach pantai kuta bal "
4674,"neutral","long live mmm mmm adalah kita kita adalah mmm mmmklaten llmmm"
4675,"neutral","wait deh ini yg paling tua terkhir kan neko "
4676,"neutral","sini aku isep punya kamu keluarin dimulut aku yaah "
4677,"neutral","ke lombok tapi ga mau main ke pantai karena udah bosen cek thread ini yang pertama kamu bisa main ke pringgabaya karen "
4678,"neutral","hello kita nak gmbr mcm ni jugak "
4679,"neutral","hi terima kasih sebelumnya apabila ada yang ingin ditanyakan kamu bisa menyampaikan kepada maya aga "
4680,"neutral","hah jadi kamu suka makan sesuatu yang dikira bukan punya siapa siapa gitu "
4681,"neutral","kamu pake batik siapa batik mamake waw luar biasa badan perawan pas dibadan emak anak 2 ini baju dia waktu langsing 4 tahun lalu lah"
4682,"neutral","ya ini juga kita "
4683,"neutral","memang pernah ziarah ke makam karl marx lenin mao bahkan ke rumah kelahirantalinaya baca buku buku mereka karena "
4684,"neutral","udh keberapa kali kita harus bub2an col "
4685,"neutral","film itu menunjukkan mereka yang menunduk dan berlindung tidak dapat bertahan hidup dan mereka yang menggunakan me "
4686,"neutral","selamat tengahari kawan kawaneptember akan meninggalkan kita tidak lama lagi dan oktober akan menyusuletelah itu "
4687,"neutral","kaum milenial merupakan pasar potensial dalam dunia perasuransian yang belum tersentuh ternyata ini alasan kenapa "
4688,"neutral","nah nah pacar kamu ya "
4689,"neutral","smoga saudara saudaraku di maluku dan skitarnya di berikan k tabahan"
4690,"neutral","bole dak kita duduk setempat kita discuss assignments kita maksud discuss aku tu kita discuss laa bukan main fon "
4691,"neutral","7 dosa besar 7 pahlawan revolusi 7 lapis surga 7 lapis neraka mengapa gubernur dan bupati dari "
4692,"neutral","hmmm gigi saya besar juga selamat la makin lama yang lain jadi sama besar form three baru saya konfiden nak senyu "
4693,"neutral","tahukah kamu batik telah ditetapkan unesco sebagai warisan kemanusiaan untuk budaya lisan dan nonbendawi pada 2 oktob "
4694,"neutral","selamat bulan oktober untuk kalian semua wish nya semoga kita masih bisa bertemu di bulan2 selanjutnyaa "
4695,"neutral","rapatkan barisan kit sudha bisa mengira2 mereka ini gerombolan mana masih mau dukung rejim ini "
4696,"neutral","jaman orde baru beras eksport gula kopi dolar murah banyak rakyat lowongan pekerjaan rakyat sejahtera adil "
4697,"neutral","dalam situasi chaos ada anjuran boleh ataupun tidak menjarah pasti akan ada yg menjarah gak usah susah2 truk minyak goren "
4698,"neutral","memastikan korban dpt protein ibu2 relawan bikin ikan roa kering abon ikan telur rebus amp nasi bungkus kemarin sdh kirim "
4699,"neutral","al fatihah bukan saja dibacakan untuk orang yang sakit dan meninggal dunia tetapi juga dibacakan ketika kita merindu "
4700,"neutral","rasanya bkn aku ajak kot yg rasa lepas haircut kita automatically rasa hensem im gettin old "
4701,"neutral","1st batch oil painting stokinetiap batch hanya ada 20 pairso kita pakai concept sapa cepat dia dapat next batch "
4702,"neutral","sekali lagi upemua komen baikoal winner like comment terus up ini khusus dipostingan winner ya jangan dipostingan "
4703,"neutral","kalo kmrn dapetnya satu member doang mungkin akan ku kasih tapi ini all member ngga mao "
4704,"neutral","ab yok absen yg punyapeedometer baru kita mutualan rep aja yak "
4705,"neutral","bisa aku bukain sharingnya tapi kamu bantu cari buat isiin list nyaa "
4706,"neutral","kamu tahu sesuatu nona "
4707,"neutral","hm kamu maunya apa "
4708,"neutral","selamat hari batik nasional di hari spesial ini kita kenalan yuk sama 3 motif batik khasukabumi nggak cuma in "
4709,"neutral","blackeptember ini pflp kan nama partainya mereka adalah kekuatan bersenjata yang merepotkan israel di era 60 an dan 70 an"
4710,"neutral","terkadang menulikan pendengaran dan membutakan penglihatan itu perlu biar hati kita terbiasa untuk mendengarkan ri "
4711,"neutral","hari tu aku perlukan servis ni tp xpe skrg aku tlg ko sebarkan perkhidmatan koemoga ko n wife n anak dimurahkan "
4712,"neutral","lelaki ni ingat kalau kita merajuk lepas makan kita dah okay ke kita sambung balik merajuk okay "
4713,"neutral","selain itu perlu kita perhatikan pengrajin batik indonesia terutama batik tradisional haribatiknasional"
4714,"neutral","padahal yg lain pake emot heart '"
4715,"neutral","3 poin hasil rapat perdana timses prabowoandi 1 gunakan strategi total football semua saling dukung amp tujuannya berkhidm "
4716,"neutral","wow hematnya beli produk unilever minimal 75 ribu kamu bisa dapet potongan 15 ribu lohahabat di alfacart belanjaekaran "
4717,"neutral","kebahagiaan itu diciptakan bukan didapatkanelamat harielasa adik adik itsath16 semoga kita "
4718,"neutral","takyah ada gf acap kumpul duit beli sendiri lagi kita appreciate "
4719,"neutral","kaum milenial merupakan pasar potensial dalam dunia perasuransian yang belum tersentuh ternyata ini alasan kenapa merek "
4720,"neutral","kita lihat perubahan apa yang akan berlaku nanti kalau nothing maka nothing la selamanya"
4721,"neutral","aku juga udah memilih beberapa jas untuk aku tapi apa boleh aku minta saran sama kamu jas mana yang paling cocok "
4722,"neutral","pemegang lesen terbang ada tempoh dua minggu lagi untuk serah lesen mereka tanpa dikenakan tindakan anthony loke ma "
4723,"neutral","untuk r o kita juga ada mesin penapis dan pembuat air batu di mana mesin tu keluarkan air r o untuk di "
4724,"neutral","ya ini akaun twitter anda anda boleh tweet apa saja tapi alam ini allah yang punyao timbang tarakan di mana kedu "
4725,"neutral","mahal na mahal kita "
4726,"neutral","tah nak kita support tapi kedai banyak tutup bila tak banyak pesaing service mcm haram ba "
4727,"neutral","betul ke orang tua boleh nampak kalau kita dah takda dara orang tua kertas kat depan mata pun susah baca ni nak tengok "
4728,"neutral","to from kamu suka aodhan kan ok aku kasih kamu 1 lagu ciptaannya ofc ben tan and laura toggs "
4729,"neutral","siapa tauuu dekat area mana kita pegi cameron haritu tak jumpa punnnnnnn "
4730,"neutral","banyak orang yang tidak akan pernah tau betapa berharganya mereka dalam hidup kita"
4731,"neutral","ada ketika kita kena dengar kata hati jangan tanya siapa kita cintai tapi tanya siapa yg buat kau rasa dihargai "
4732,"neutral","hiduplah seperti kamu tak ada uang duit dicari bukan buat dipake doang temen sma w chinese masih pake h "
4733,"neutral","tanggalin kita"
4734,"neutral","sahabat saya baru saja mendarat di kotaemarang dan mendapat kabar bahwaulawesi tengah terkena gempa mari kita do akan ag "
4735,"neutral","sana machupa kita pag uwi mo dito "
4736,"neutral","yaudah peluk dulu biar aku gak usir lt eh salah ternyata kamu maksud aku jadi kamu tipe anaknya y "
4737,"neutral","berikut persembahan kami di riuh renjana bagi parainspirasi timnas basketball wheelchair indonesia ayo dukung mereka di "
4738,"neutral","paripurna142 rahmat h kalteng sy sepakat dgn dpr maka hasil keputusan harus kita amankan utk men "
4739,"neutral","siapa temen kamu paling rakus "
4740,"neutral","nuonline kader ipnu ippnu harus jadi teladan mereka telah mengikuti diklat jadi harus beda dengan yang lain "
4741,"neutral","dear igot7s here's a present for you dengarkan album terbaru dan hits terbaik mereka di this is got7 playlist "
4742,"neutral","wah baru kali ini nemu kamu"
4743,"neutral","mendapatkan link dari seorang teman mungkin bisa membantu mereka yang masih mencari keluarga di pengungsian dan pencarian orang "
4744,"neutral","satu pertanyaan tentang jatuh cinta apakah kamu pernah jatuh cinta pada seseorang karena isi kepalanya jatuh cinta karen "
4745,"neutral","jamaah maiyah mengkhususkan waktu untuk menshalat jenazahi semua yang dipanggil allah melakukan apapun saja yang "
4746,"neutral","sayang masa kita dikatain sama kendi lumutan "
4747,"neutral","kami memutuskan sementara menghentikan kampanye diulteng dan menunda beberapa kegiatan kami tidak ingin mengganggu pemerint "
4748,"neutral","personel kepolisian sudah diberangkatkan ke palu dan donggala untuk mengatasi masalah keamanan yang terjadi saat ini di s "
4749,"neutral","kamu eunbi cuma ts jadi eunseo"
4750,"neutral","min kalau kaya gini berarti kita masukin fotokopi ktp yg uda di scan ya "
4751,"neutral","sebelum mata ini terlelap mari kita berdoa sejenak atas apa yang telah negeri ini lalui beberapa hari belakangan musibah m "
4752,"neutral","indonesia sudah berada dalam masanya bencana dimana2 musibah dimana2 untuk itu ulurkan tangan kalian dan jang "
4753,"neutral","nantiaya akan membawa mereka jalan jalan seperti biasa mau ikut "
4754,"neutral","kita udah kenalan belom yaa "
4755,"neutral","pak mohon bantuan utk saudara kita yg blm trsentuh lokasi nya "
4756,"neutral","biarkan mereka mencari jodoh sendiri '"
4757,"neutral","kahhh kahhhhh kahhhhhhh kahhhhhhhhh tmj pun geli dengan perangai mengampu bodoh menteri sorang ni perfectionist "
4758,"neutral","mahal parin kita "
4759,"neutral","masih nanyain nih bener apa engganya haha gaakan kasih kamu aja cil"
4760,"neutral","setelah ngobrol sama doi yang berkata masa gak kuat sih lari kenapa jadi sering muncul berita tips mengenai lar "
4761,"neutral","sahabat mido ada yang tahu kalau batik masuk sebagai warisan kemanusiaan untuk budaya lisan amp nonbendawi oleh unesco "
4762,"neutral","sudah naluri manusia dalam upaya bertahan disituasi darurat tanpa butuh perintah dan itu hany "
4763,"neutral","selain itu diane von furstenberg burberry prorsum nicolle miller dan dries van noten perancang kenamaan dunia y "
4764,"neutral","haribatiknasionalelamat hari batik nasionalelasa 2 oktober 2018 lestarikan batik indonesia karena batik a "
4765,"neutral","jangan terlalu baik sangat nanti orang pijak kepala jangan jahat sangat nanti orang pandang hina biar la sa "
4766,"neutral","kau free tak petang ni kita try pi ada rezeki kita register terus "
4767,"neutral","kamu dalam perut mak lagi masa itu budak"
4768,"neutral","persib wajib melaksanakan partai kandang mereka di luar pulau jawa kalimantan hingga akhir musim mereka juga akan bertan "
4769,"neutral","17 kalau mau nuruti logika pendukung yg dangkal itu justru mereka yg harusnya insyaf data dan faktanya gubern "
4770,"neutral","banyak banyakin nonton video video mereka terus lyrics video kalau buat ulitmate bias mah langsung "
4771,"neutral","tanggalan kita"
4772,"neutral","hari ini 2 oktober 2018 bertepatan dengan hari batik nasionalebagai generasi muda kita punya kewajiban untuk m "
4773,"neutral","viral tidak terjadi apa apa tapi komunikasi kita terputus ternyata penyebabnya adalah orang yang baik akan kala "
4774,"neutral","bener tuh gak segan kita callout orang orang yg sering nyenggol danik sering pula orang orang itu pla "
4775,"neutral","kamu hanya perlu bebas dan mulai mencintai konsekwensi "
4776,"neutral","pukul 12 16 sudah memasuki istirhat siang dan azan zuhur sudah berkumandang mari kita melapor kepadaang maha k "
4777,"neutral","dia yg penghasilan 3 5 m per minggu aja hp nya masih 5s nah kita liat hp keluaran baru maksain beli walau duit pas "
4778,"neutral","pernah pada suatu masa jika melihat ada yang tidak beres di ruang publik kita tinggal upload foto ke qlue lalu tidak la "
4779,"neutral","berita yg kamu sodorkan justru memperkuat pernyataan kami teliti saja yg satu b "
4780,"neutral","kita harus mendukung batik sebagai salah satu industri kreatif yang dapat menggerakkan ekonomi nasional haribatiknasional"
4781,"neutral","kiw aku tau kamu pusying uts jadi tolong tonton ini untuk sekedar refreshing walau dikit "
4782,"neutral","kaya kamu "
4783,"neutral","181002 g c f in newark ketika jin mau memakan es krim ketika itu pula jk hyung bukankah kamu sedang flu "
4784,"neutral","masih ada dua atlet paralayang andalan jatim lagi yang belum diketahui keberadaannya yakni reza c kambey danerd "
4785,"neutral","barisan komunitas blogger semarang dan genpi dalam upacara bendera memperingati hari batik nasionalenyum kita hahagiaa kw "
4786,"neutral","kangen mbatik di sekolah kangen nyanting kangen nglorod kangen tangannya kena pewarna kangen nglembur ngerja "
4787,"neutral","penasaran kan apa yang mauhancai sampaikan ke daomingi buruan nyalain tv dan klikctv di remote kamu meteorgardensctv s "
4788,"neutral","pak mohon ulurkan bantuannya pak sahabat kita pendukung prabowosandi dia n penduduk l "
4789,"neutral","hai kamu siapa"
4790,"neutral","dan kita nobar depan stadion sambil ngechant bandungmelawan"
4791,"neutral","padahal hari itu 14 tahun lalu kita belum punya perangkat sehebat sekarang termasuk lembaga seperti bnpb dan uu penan "
4792,"neutral","siri mt umno bodoh pt 1 masa 98 dulu reformis panggil dia tukang salak dan kerbau yg kami heret letak k "
4793,"neutral","mau liat siapa yang stalk twitter kamu cek temen temen kamu yang kepo disini d"
4794,"neutral","mestinya sudah lapor polisi kan kita tunggu tindak lanjutnya "
4795,"neutral","saya sokong kamu dua cringe namateybb dah slalu tgok the x factor evenimon cowell m "
4796,"neutral","disebabkan pencetus ummah menyampaikan apa yang ada dalam al quran mereka digelar pemecah ummah teruskan prju "
4797,"neutral","kecik lagi budak tu macam baya damia je kita paling koman nak bergurau pun sorok botol susu ja"
4798,"neutral","apapun postingannya hesteknya raisameetsutopo gaes yuk kita realiasasikan meet and greet pak dan "
4799,"neutral","apapun yg terjadi di indo "
4800,"neutral","green teaeederumet rp407 000 innisfree greentea seed serum set kbeauty beautycare signatureset barang kit "
4801,"neutral","nanti kita repeat lagi ye"
4802,"neutral","mending ya nis kamu sejam aku 10 menit sekali"
